Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,3.313,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.017,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.52,0,2,2,1,1,castle,Stim/Prac (2).png,car,right,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.658,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.502,,,,,,fish,Stim/Complete/OBJ (19).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.291,0,0,0,12,1,19,Animate,1
0.3,right,1,0.465,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,elephant,0.291,0,1,1,25,1,42,Animate,1
0.25,right,1,0.417,,,,,,cow,Stim/Complete/OBJ (14).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,cat,0.291,0,2,2,8,1,14,Animate,1
0.25,left,1,0.848,,,,,,lamp,Stim/Complete/OBJ (31).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,glasses,0.242,0,3,3,21,1,31,Inanimate,1
0.25,left,1,0.701,,,,,,leaf,Stim/Complete/OBJ (32).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,flower,0.242,0,4,4,22,1,32,Inanimate,1
0.2,right,1,0.479,,,,,,spoon,Stim/Complete/OBJ (41).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,apple,0.242,0,5,5,24,1,41,Inanimate,1
0.2,right,1,0.588,,,,,,guitar,Stim/Complete/OBJ (27).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,bicycle,0.194,0,6,6,18,1,27,Inanimate,1
0.2,left,1,0.757,,,,,,truck,Stim/Complete/OBJ (45).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,kite,0.188,0,7,7,27,1,45,Inanimate,1
0.15,left,1,0.741,,,,,,foot,Stim/Complete/OBJ (21).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,butterfly,0.194,0,8,8,14,1,21,Animate,1
0.15,left,1,0.781,,,,,,bear,Stim/Complete/OBJ (6).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,cat,0.14,0,9,9,2,1,6,Animate,1
0.15,left,1,0.818,,,,,,dog,Stim/Complete/OBJ (16).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,deer,0.14,0,10,10,9,1,16,Animate,1
0.1,right,1,0.623,,,,,,frog,Stim/Complete/OBJ (23).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,hand,0.139,0,11,11,16,1,23,Animate,1
0.1,left,1,0.872,,,,,,key,Stim/Complete/OBJ (29).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,chair,0.091,0,12,12,19,1,29,Inanimate,1
0.1,left,1,0.802,,,,,,tree,Stim/Complete/OBJ (44).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,airplane,0.091,0,13,13,26,1,44,Inanimate,1
0.1,right,1,0.653,,,,,,kite,Stim/Complete/OBJ (30).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,spoon,0.09,0,14,14,20,1,30,Inanimate,1
0.1,right,1,0.762,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,elephant,0.092,0,15,15,23,1,38,Animate,1
0.1,left,1,0.617,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,truck,0.091,0,16,16,3,1,7,Inanimate,1
0.1,right,1,0.515,,,,,,elephant,Stim/Complete/OBJ (18).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,frog,0.091,0,17,17,11,1,18,Animate,1
0.1,right,1,0.532,,,,,,bird,Stim/Complete/OBJ (8).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,ant,0.09,0,18,18,4,1,8,Animate,1
0.1,left,1,1.157,,,,,,cat,Stim/Complete/OBJ (11).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,bear,0.091,0,19,19,6,1,11,Animate,1
0.1,right,1,0.429,,,,,,chair,Stim/Complete/OBJ (12).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,glasses,0.091,0,20,20,7,1,12,Inanimate,1
0.1,left,1,0.732,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,scissors,0.09,0,21,21,29,1,47,Inanimate,1
0.1,right,1,0.528,,,,,,fork,Stim/Complete/OBJ (22).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,toothbrush,0.091,0,22,22,15,1,22,Inanimate,1
0.1,left,1,0.739,,,,,,flower,Stim/Complete/OBJ (20).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,guitar,0.091,0,23,23,13,1,20,Inanimate,1
0.1,right,1,0.612,,,,,,hand,Stim/Complete/OBJ (25).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,foot,0.09,0,24,24,17,1,25,Animate,1
0.1,left,1,0.65,,,,,,apple,Stim/Complete/OBJ (4).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,left,watch,0.09,0,25,25,1,1,4,Inanimate,1
0.1,right,1,0.447,,,,,,airplane,Stim/Complete/OBJ (1).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,watch,0.091,0,26,26,0,1,1,Inanimate,1
0.1,right,1,0.641,,,,,,turtle,Stim/Complete/OBJ (46).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,rabbit,0.091,0,27,27,28,1,46,Animate,1
0.1,right,1,0.52,,,,,,duck,Stim/Complete/OBJ (17).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,cat,0.091,0,28,28,10,1,17,Animate,1
0.1,right,1,0.478,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,5ea9fdf797d3bc1683662ad4,2023-06-22_16h46.09.899,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.091,0,29,29,5,1,10,Animate,1
