"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0336,0.0335,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0013_1110.jpg",0,"d",1,0.3824,0,0,0,5,1,5,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2781,0,1,1,20,1,20,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CF0013_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2548,0,2,2,16,1,16,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CM0031_1100.jpg",0,"d",1,0.4705,0,3,3,8,1,8,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",0,"d",1,0.3115,0,4,4,14,1,14,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CM0041_1100.jpg",0,"d",1,0.3245,0,5,5,15,1,15,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3269,0,6,6,24,1,24,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"d",1,0.2837,0,7,7,9,1,9,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4449,0,8,8,27,1,27,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"d",1,0.3469,0,9,9,12,1,12,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3276,0,10,10,19,1,19,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3147,0,11,11,17,1,17,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4209,0,12,12,31,1,31,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",0,"d",1,0.3698,0,13,13,7,1,7,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3016,0,14,14,22,1,22,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",0,"d",1,0.3605,0,15,15,1,1,1,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0035_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,"d",1,0.3831,0,16,16,4,1,4,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"d",1,0.3267,0,17,17,6,1,6,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3272,0,18,18,26,1,26,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"d",1,0.3507,0,19,19,10,1,10,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"s",0,0.3117,0,20,20,3,1,3,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3003,0,21,21,30,1,30,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",0,"d",1,0.3057,0,22,22,0,1,0,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4029,0,23,23,25,1,25,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0007_1100.jpg",0,"d",1,0.3573,0,24,24,11,1,11,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3622,0,25,25,18,1,18,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"d",1,0.3669,0,26,26,2,1,2,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3613,0,27,27,29,1,29,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.328,0,28,28,28,1,28,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",0,"d",1,0.4169,0,29,29,13,1,13,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3691,0,30,30,21,1,21,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3897,0,31,31,23,1,23,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3058,NA,NA,NA,NA,NA,60,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CF0040_1110.jpg",0,0,0,24,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2793,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,1,1,18,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CF0040_1110.jpg",0,"d",1,0.301,NA,NA,NA,NA,NA,40,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",0,2,2,4,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3479,NA,NA,NA,NA,NA,55,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,3,3,19,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0057_1100.jpg",0,"d",1,0.4523,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",0,4,4,3,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,"d",1,0.4725,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",0,5,5,12,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4324,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",0,6,6,16,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"d",1,0.366,NA,NA,NA,NA,NA,41,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",0,7,7,5,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3005,NA,NA,NA,NA,NA,56,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",0,8,8,20,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3779,NA,NA,NA,NA,NA,61,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",0,9,9,25,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3382,NA,NA,NA,NA,NA,64,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CM0007_1100.jpg",0,10,10,28,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2468,NA,NA,NA,NA,NA,66,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,11,11,30,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",0,"d",1,0.3754,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",0,12,12,7,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2723,NA,NA,NA,NA,NA,67,"same_face","same_face","s","s",2,0,0.0336,0.0335,"2021-11-01_20h16.54.962","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,13,13,31,1,NA,NA,NA,NA,NA
