X Scale,Y Scale,diff_pTarget,diff_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,same_target,same_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,diff_target,diff_probe,catch_target,catch_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,s,1,1.3047,,,,,,53,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,,,,,,,,,,0,9,9,17,1,,,,,
,,,,0,s,1,1.4142,,,,,,64,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,0,10,10,28,1,,,,,
,,,,0,s,1,2.0678,,,,,,59,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,,,,,0,11,11,23,1,,,,,
,,,,0,s,1,2.8951,,,,,,54,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,,,,,,,,0,12,12,18,1,,,,,
,,,,0,d,1,2.1239,,,,,,70,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,0,13,13,34,1,,,,,
,,,,0,d,1,2.3353,,,,,,48,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,,,0,14,14,12,1,,,,,
,,,,0,s,1,1.2584,,,,,,60,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,,,,,,,,0,15,15,24,1,,,,,
,,,,0,d,1,1.5524,,,,,,45,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,0,16,16,9,1,,,,,
,,,,0,s,1,0.9595,,,,,,58,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,,,,,0,17,17,22,1,,,,,
,,,,0,d,1,0.9692,,,,,,46,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CM0046_1100.jpg,,,0,18,18,10,1,,,,,
,,,,0,s,1,1.351,,,,,,62,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0026_1110.jpg,,,,,,,,,,0,19,19,26,1,,,,,
,,,,0,d,1,2.6429,,,,,,40,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,0,20,20,4,1,,,,,
,,,,0,s,0,1.0437,,,,,,44,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,0,21,21,8,1,,,,,
,,,,0,d,1,2.6943,,,,,,51,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,0,22,22,15,1,,,,,
,,,,0,d,1,1.416,,,,,,71,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,0,23,23,35,1,,,,,
,,,,0,d,1,1.9636,,,,,,39,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,,,0,24,24,3,1,,,,,
,,,,0,s,1,1.0426,,,,,,68,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,0,25,25,32,1,,,,,
,,,,0,d,1,2.7065,,,,,,38,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,0,26,26,2,1,,,,,
,,,,0,d,0,1.2873,,,,,,52,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,,,0,27,27,16,1,,,,,
,,,,0,d,0,3.2435,,,,,,66,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,,,,,,,,0,28,28,30,1,,,,,
,,,,0,d,1,1.848,,,,,,41,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,0,29,29,5,1,,,,,
,,,,0,s,1,1.5162,,,,,,55,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,,,,,0,30,30,19,1,,,,,
,,,,0,d,1,1.1829,,,,,,37,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,0,31,31,1,1,,,,,
,,,,0,s,1,1.0777,,,,,,61,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,,,,,,,,0,32,32,25,1,,,,,
,,,,0,d,1,1.0799,,,,,,36,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,0,33,33,0,1,,,,,
,,,,0,s,1,0.9035,,,,,,65,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,,,,,,,,,,0,34,34,29,1,,,,,
,,,,0,d,1,1.2326,,,,,,49,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,,,0,35,35,13,1,,,,,
,,,,0,d,1,1.0731,,,,,,79,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,0,0,0,7,1
,,,,0,d,1,2.5174,,,,,,76,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CM0030_1100.jpg,,,,,,,,0,1,1,4,1
,,,,0,s,1,1.1411,,,,,,100,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,,,,,,,,0,2,2,28,1
,,,,0,s,1,2.3261,,,,,,89,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CM0030_1100.jpg,,,,,,,,,,,,,,,0,3,3,17,1
,,,,0,s,1,1.2351,,,,,,101,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0007_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,,,,,,,,,,0,4,4,29,1
,,,,0,s,1,1.7251,,,,,,99,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,,,,,,,,,,0,5,5,27,1
,,,,0,s,1,1.5394,,,,,,93,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,,,,,,,,,,,,,0,6,6,21,1
,,,,0,s,1,2.4983,,,,,,105,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,,,,,,0,7,7,33,1
,,,,0,d,1,1.8915,,,,,,83,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,,,0,8,8,11,1
,,,,0,d,1,2.9299,,,,,,78,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,,,0,9,9,6,1
,,,,0,s,1,1.1027,,,,,,90,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,,,,,,,,,,0,10,10,18,1
,,,,0,d,1,1.7061,,,,,,87,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,,,,,,0,11,11,15,1
,,,,0,d,1,2.8486,,,,,,107,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,0,12,12,35,1
,,,,0,d,1,1.9505,,,,,,81,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,,,0,13,13,9,1
,,,,0,d,1,1.7648,,,,,,86,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0007_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,,,0,14,14,14,1
,,,,0,d,1,1.6633,,,,,,75,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,,,,,,0,15,15,3,1
,,,,0,d,1,2.1422,,,,,,85,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0055_1100.jpg,,,,,,,,0,16,16,13,1
,,,,0,d,1,1.0685,,,,,,82,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,,,0,17,17,10,1
,,,,0,s,1,1.1191,,,,,,97,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,,,,,,,,,,0,18,18,25,1
,,,,0,d,1,1.0194,,,,,,77,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,,,,,,0,19,19,5,1
,,,,0,s,1,0.9848,,,,,,103,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,,,,,,,,,,,,,0,20,20,31,1
,,,,0,s,1,1.3457,,,,,,92,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CF0055_1100.jpg,,,,,,,,,,,,,,,0,21,21,20,1
,,,,0,s,1,1.8534,,,,,,95,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,,,,,,,,,,0,22,22,23,1
,,,,0,s,1,2.2233,,,,,,88,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,,,,,,,,,,,,,0,23,23,16,1
,,,,0,d,1,3.2207,,,,,,72,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,,,0,24,24,0,1
,,,,0,s,1,0.9206,,,,,,91,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,,,,,,,,,,0,25,25,19,1
,,,,0,s,1,3.9646,,,,,,102,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,,,,,,,,,,,,,,,0,26,26,30,1
,,,,0,s,1,1.6261,,,,,,104,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,0,27,27,32,1
,,,,0,d,1,1.5843,,,,,,80,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,,,,,,,,0,28,28,8,1
,,,,0,s,1,1.15,,,,,,96,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CM0039_1100.jpg,,,,,,,,,,,,,,,0,29,29,24,1
,,,,0,s,1,1.272,,,,,,94,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,,,,,,,,0,30,30,22,1
,,,,0,d,1,4.0583,,,,,,106,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,0,31,31,34,1
,,,,0,d,1,0.9846,,,,,,74,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CM0039_1100.jpg,,,,,,,,0,32,32,2,1
,,,,0,d,1,2.5311,,,,,,73,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,0,33,33,1,1
,,,,0,s,1,0.8828,,,,,,98,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,,,,,,,,,,,,,,,0,34,34,26,1
,,,,0,d,1,1.5555,,,,,,84,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,,,,,,,,0,35,35,12,1
