X Scale,Y Scale,diff_pTarget,diff_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,diff_target,diff_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,catch_target,catch_probe,same_target,same_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
0.0525,0.0482,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,0,d,1,1.4422,0,0,0,0,1,0,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,1.1517,0,1,1,1,1,102,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,s,1,1.4672,0,2,2,2,1,96,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,0,s,1,0.9065,0,3,3,3,1,83,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,0,s,1,0.7469,0,4,4,4,1,78,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,1.1268,0,5,5,5,1,104,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,0,s,1,0.7089,0,6,6,6,1,69,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CF0052_1100.jpg,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,1.1671,0,7,7,7,1,103,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0012_3320.jpg,0,d,1,1.9534,0,8,8,8,1,2,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,s,1,0.6555,0,9,9,9,1,98,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,s,1,1.3617,0,10,10,10,1,97,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,0,d,1,1.2237,0,11,11,11,1,1,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,c,4.1659,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,0.7329,,,,,,13,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,0,0,0,13,1,,,,,,,,,,,,,,
,,,,0,d,1,0.6409,,,,,,34,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,1,1,34,1,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,0.6923,,,,,,11,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,0,2,2,11,1,,,,,,,,,,,,,,
,,,,0,s,1,0.7856,,,,,,21,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,3,3,21,1,,,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.7902,,,,,,20,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,4,4,20,1,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.5811,,,,,,30,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,5,5,30,1,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,,,,,,,,,,
,,,,0,d,1,1.657,,,,,,2,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,0,6,6,2,1,,,,,,,,,,,,,,
,,,,0,s,1,0.4719,,,,,,29,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,7,7,29,1,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0026_1110.jpg,,,,,,,,,,
,,,,0,d,1,1.1449,,,,,,5,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,0,8,8,5,1,,,,,,,,,,,,,,
,,,,0,d,1,1.0938,,,,,,4,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,0,9,9,4,1,,,,,,,,,,,,,,
,,,,0,s,1,0.774,,,,,,28,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,10,10,28,1,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.7881,,,,,,25,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,11,11,25,1,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.7487,,,,,,22,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,12,12,22,1,,,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,,,,,,,,,,
,,,,0,d,1,0.7514,,,,,,6,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,0,13,13,6,1,,,,,,,,,,,,,,
,,,,0,d,0,1.7048,,,,,,32,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,14,14,32,1,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.1048,,,,,,1,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CM0008_1100.jpg,0,15,15,1,1,,,,,,,,,,,,,,
,,,,0,d,0,1.7382,,,,,,19,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,16,16,19,1,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,,,,,,,,
,,,,0,d,1,0.855,,,,,,0,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CM0040_1100.jpg,0,17,17,0,1,,,,,,,,,,,,,,
,,,,0,d,1,0.9902,,,,,,10,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,0,18,18,10,1,,,,,,,,,,,,,,
,,,,0,d,1,1.0405,,,,,,35,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,19,19,35,1,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0039_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.4023,,,,,,14,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,0,20,20,14,1,,,,,,,,,,,,,,
,,,,0,d,0,1.5855,,,,,,33,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,21,21,33,1,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,,,,,,,,,,
,,,,0,s,0,2.0365,,,,,,15,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,0,22,22,15,1,,,,,,,,,,,,,,
,,,,0,d,1,0.703,,,,,,12,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CM0024_3100.jpg,0,23,23,12,1,,,,,,,,,,,,,,
,,,,0,s,1,0.6602,,,,,,17,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,24,24,17,1,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.5739,,,,,,24,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,25,25,24,1,,,Stimuli/Faces/CF0007_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,,,,,,,,,,
,,,,0,d,1,1.4607,,,,,,3,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,0,26,26,3,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5419,,,,,,23,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,27,27,23,1,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.5716,,,,,,31,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,28,28,31,1,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,,,
,,,,0,s,1,0.8921,,,,,,18,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,29,29,18,1,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.5844,,,,,,27,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,30,30,27,1,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.7495,,,,,,26,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,31,31,26,1,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CM0039_1100.jpg,,,,,,,,,,
,,,,0,s,1,0.7026,,,,,,16,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,32,32,16,1,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,,,,,
,,,,0,d,1,0.9212,,,,,,8,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,0,33,33,8,1,,,,,,,,,,,,,,
,,,,0,d,1,1.2742,,,,,,9,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CM0039_1100.jpg,0,34,34,9,1,,,,,,,,,,,,,,
,,,,0,d,1,1.0545,,,,,,7,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,0,35,35,7,1,,,,,,,,,,,,,,
,,,,0,d,1,0.7679,,,,,,40,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0010_1100.jpg,,,,,,,,,,0,0,0,4,1,,,,,
,,,,0,d,0,0.6798,,,,,,52,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,0,1,1,16,1,,,,,
,,,,0,d,1,2.0107,,,,,,42,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,,,,,0,2,2,6,1,,,,,
,,,,0,s,0,3.1482,,,,,,70,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,0,3,3,34,1,,,,,
,,,,0,d,0,1.6684,,,,,,55,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,0,4,4,19,1,,,,,
,,,,0,d,1,1.3484,,,,,,38,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,,,,,,,,0,5,5,2,1,,,,,
,,,,0,d,1,1.5733,,,,,,39,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,,,,,0,6,6,3,1,,,,,
,,,,0,s,1,1.5455,,,,,,61,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,0,7,7,25,1,,,,,
,,,,0,s,1,1.3842,,,,,,65,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,0,8,8,29,1,,,,,
